,gene,decouple_TAC,couple_TAC,decouple_cortex,couple_cortex,decouple_irs,couple_irs,decouple_medulla,couple_medulla
86,BRD7,0.006490239042387408,-0.0065002390423874075,0.010772762595939941,-0.010782762595939941,-0.0025383592806907107,0.0025283592806907107,0.006131064578711626,-0.006141064578711625
87,BRD8,0.0017692434686993747,-0.0017792434686993747,0.009016264003164007,-0.009026264003164006,-0.002424873941014455,0.002414873941014455,0.003817013705926464,-0.003827013705926464
88,BRD9,-0.00021934882690598234,0.00020934882690598234,-0.002244812347859365,0.002234812347859365,0.004124733618233539,-0.004134733618233539,-0.000876490373038219,0.000866490373038219
89,BRIX1,0.0030832264469343104,-0.0030932264469343104,0.004579812646469478,-0.004589812646469477,-0.0014501094178376167,0.0014401094178376167,-0.0012642477140520358,0.0012542477140520358
90,BTG2,0.006190638488418311,-0.006200638488418311,0.0108169191949712,-0.0108269191949712,0.005794815541277559,-0.005804815541277559,0.005088398902649019,-0.0050983989026490185
91,CACHD1,0.0032062149255728672,-0.0032162149255728673,0.0070200318151148605,-0.00703003181511486,0.005345283966566056,-0.005355283966566055,0.006963950522427265,-0.006973950522427264
92,CACNG4,0.010794509665576359,-0.010804509665576358,0.0033366278725592835,-0.0033466278725592835,-0.01315945441426436,0.01314945441426436,,
93,CACUL1,0.0035403067455918175,-0.0035503067455918175,0.0053914527970562315,-0.005401452797056231,0.0068051663238948845,-0.006815166323894884,0.0018833548302218117,-0.0018933548302218117
94,CADM1,0.0007484859139553074,-0.0007584859139553074,0.011147630532148609,-0.011157630532148608,-0.005459518884535761,0.005449518884535761,0.0035931621812133052,-0.0036031621812133052
95,CALD1,0.011011263797629622,-0.011021263797629622,0.0005619115618120257,-0.0005719115618120258,-0.0057857243956771914,0.005775724395677192,0.0028287130979910424,-0.0028387130979910425
96,CAMK2D,0.005787422528658957,-0.005797422528658957,0.004664046454767354,-0.004674046454767353,-0.004885368529425199,0.0048753685294252,0.00519171712856599,-0.005201717128565989
97,CAST,0.00544016164492267,-0.005450161644922669,0.011764173312410905,-0.011774173312410905,0.006020526051572703,-0.006030526051572702,0.010766050740611738,-0.010776050740611737
98,CBX4,0.003759225092466442,-0.0037692250924664422,0.009152186705128643,-0.009162186705128642,-0.01730800019417418,0.01729800019417418,0.0020411531621333384,-0.0020511531621333384
99,CCDC171,0.006924116118152801,-0.006934116118152801,0.012269526081166604,-0.012279526081166604,-0.005646517576945662,0.005636517576945662,-0.008966327888029951,0.008956327888029952
100,CCDC34,0.008101372548754399,-0.008111372548754398,-0.014275178826779311,0.014265178826779312,-0.0051641724903636055,0.005154172490363606,-0.006268136824028284,0.006258136824028284
101,CCDC68,-0.0010863712871324663,0.0010763712871324663,-0.0019357784765840075,0.0019257784765840075,-0.019079512426988215,0.019069512426988216,0.0010980787166413458,-0.0011080787166413458
102,CCDC88A,0.00512864190153154,-0.00513864190153154,0.0043702551784925575,-0.004380255178492557,-0.03668313561325626,0.036673135613256254,0.0073411115188803805,-0.00735111151888038
103,CCNI,0.007767044288281948,-0.007777044288281947,-5.3304862986339185e-05,4.3304862986339186e-05,-0.024941307265085658,0.024931307265085658,-0.003271164333981058,0.003261164333981058
104,CCNT1,-3.571153002739774e-05,2.5711530027397743e-05,0.011380756646295911,-0.011390756646295911,-0.0009153799740315438,0.0009053799740315438,0.0002915357844068961,-0.0003015357844068961
105,CD82,0.002866677704583674,-0.002876677704583674,-0.001234122814483929,0.0012241228144839289,-0.021121450412795333,0.021111450412795333,-0.0050277142645813455,0.005017714264581346
106,CDC25A,0.005193992743994194,-0.005203992743994194,-0.001064366757729654,0.001054366757729654,-0.0017678743072884473,0.0017578743072884473,-0.01935373998502045,0.01934373998502045
107,CDC37L1,-0.0004917562519064986,0.00048175625190649855,0.005858425194086345,-0.005868425194086344,0.00949740559841103,-0.009507405598411029,0.0018798968884293915,-0.0018898968884293915
108,CDC42BPG,0.005329730666653078,-0.005339730666653077,0.011368226798062653,-0.011378226798062652,0.001931011104161079,-0.001941011104161079,0.013519499987935696,-0.013529499987935695
109,CDH6,0.006458423138467506,-0.006468423138467506,0.007066820316042763,-0.007076820316042762,0.012144290537626334,-0.012154290537626334,0.01252578672908973,-0.01253578672908973
110,CDKAL1,0.004826744884077215,-0.004836744884077215,0.010681986438883656,-0.010691986438883656,0.011158892755362401,-0.0111688927553624,0.00820136502428509,-0.00821136502428509
111,CEBPZ,0.008243865963216815,-0.008253865963216814,0.009918749813337124,-0.009928749813337124,0.010555693757349272,-0.010565693757349271,0.001384766885548866,-0.001394766885548866
112,CENPC1,0.006427426669047026,-0.006437426669047026,-0.0060173572856282165,0.006007357285628217,-0.00019352171926113881,0.00018352171926113881,-0.009574310815551185,0.009564310815551185
113,CENPE,0.004920637567674482,-0.004930637567674482,0.009249040844369769,-0.009259040844369768,-0.0023698154717804176,0.0023598154717804176,0.001877504593077145,-0.001887504593077145
114,CENPF,0.005198105113955673,-0.005208105113955672,-0.0003858142177792928,0.0003758142177792928,0.004963543217316596,-0.004973543217316596,0.005025636806014186,-0.0050356368060141855
115,CEP120,0.003664416849090149,-0.003674416849090149,0.009621437492711202,-0.009631437492711201,-0.003791666862182186,0.003781666862182186,0.0076260022351665735,-0.007636002235166573
